底脚,不稳,1
描述,好,7
感觉,不错,123
用着,还可以,26
NULL,次,38
包装,不是讲究,1
NULL,贵,174
质量,差,74
NULL,欺骗,24
东西,好,18
客服态度,不好,3
发货速度,慢,18
物流,快,59
NULL,不怎么好用,10
发货速度,快,18
商家,无良,10
京东,坑人,2
商家,劣质,1
NULL,无良,1
NULL,差评,309
NULL,垃圾,250
总的来说,不错,7
NULL,赞,120
送货,及时,20
时间,长,36
问题,不积极,1
态度,很差,3
NULL,窝火,2
差距,很大,5
灰尘,容易,2
摸着,不舒服,1
味道,恶心,3
NULL,想吐,4
闻着,不舒服,1
NULL,假货,125
NULL,实用,113
制冷,快,12
钢化膜,明显,1
理由,好用,1
清灰贴,久,1
回答,还好,1
用起来,一般,3
结果,明显,1
盒子,看不到,1
质量,不错,171
洗涤动力,一般,1
脱水动力,强劲,1
质量,一般,102
货,无好,8
看起来,还可以,4
购买体验,不好,2
壳子,松动,2
NULL,裂痕,6
NULL,纳闷,4
梳子,推荐,2
NULL,松动,4
东西,烂,3
NULL,不是好东西,2
NULL,不是很干,2
价格,低,5
性价比,可以,5
图片,不符,13
安装,好,66
画质,可以,3
大小,合适,47
NULL,放心,23
NULL,不满,11
安装,及时,5
NULL,划算,50
NULL,很香,15
NULL,明显,73
膜,碎,1
快递,很快,23
NULL,厚实,10
NULL,看不见,4
后膜,裂,1
购物,不满意,18
包装,太差,8
NULL,没有完整,2
塑料,薄,4
优点,便宜,3
安装,一般,2
发货,很快,28
音质,不错,21
包装,很好,43
客服服务,很好,3
NULL,不过敏,5
质感,很轻,1
NULL,过敏,68
酒精味,淡淡的,1
NULL,还行,253
披肩,不合适,1
音乐,不好,1
功能,用不上,1
脱水,还可以,1
机器,还行,1
东西,太差,7
NULL,敢用,3
购物,没有更糟,1
购物,慎重,1
产品,良心,1
NULL,费,17
NULL,物超所值,26
态度,好,25
灯,可惜,1
美菱,很多,1
NULL,还好,169
价钱,便宜,13
头皮,凉凉的,1
NULL,不是干爽,1
手机,强,2
配件,还可以,1
手机,不错,25
NULL,慢,94
NULL,爱理不理,4
客服,不行,4
产品,还行,3
充电,快,10
充电,慢,16
信号,好,4
信号,不好,4
照片,不怎么样,1
面板,可以,1
总之,满意,5
NULL,好大,24
冷藏室,还可以,1
温度,可以,4
声音,很小,22
空间,够大,5
NULL,浪费,40
NULL,不好,285
NULL,一般,265
NULL,不可以,14
京东,垃圾,6
格式,不对,1
下摆,太长,1
屏幕,不灵,2
乐视手机,垃圾,1
NULL,卡,61
网络,垃圾,1
NULL,难用,15
无线网,垃圾,1
NULL,适合,81
皮肤,粗糙,3
NULL,不方便,21
NULL,不怎么样,51
祛痘,一般般,1
保湿效果,不怎么样,1
图案,漂亮,2
送货,挺好,1
安装,还行,1
NULL,将就,45
送货员,可惜,1
购买,值得,72
产品,可以,5
NULL,神奇,6
手机,听不见,1
商场,实惠,1
NULL,没有不错,1
手机,正品,12
产品,有问题,7
东西,假,5
车,有问题,1
NULL,大气,26
老板,守信用,1
包装,好,21
样子,很好,5
NULL,简洁,7
配件,也好,1
速度,很快,30
NULL,被骗,12
数据,不准,1
质量,太差,84
NULL,不能便宜货,1
膜,不错,1
把手,坏,1
外表,还好,1
用着,很好,18
NULL,坑爹,14
觉得,不对劲,3
电机,好,1
味道,不错,49
连接,可以,2
价格,便宜,36
电视,可以,19
安装,方便,16
NULL,方便,171
发货,慢,41
NULL,不如便宜,2
味道,刺鼻,25
京东,假货,5
NULL,一般般,139
东西,一般,39
感觉,不值,16
机器,一般,1
屏幕,很好,4
侧面,随便,1
NULL,没法用,27
手机,不卡,2
位置,不好,1
质量,不咋地,3
宝贝,很好,12
物流,很快,79
物流,超好,2
感觉,没有顺滑,1
味道,不好,20
京东,信赖,8
NULL,不好用,192
壳,不好,1
NULL,又快又好,2
NULL,不管用,10
NULL,费钱,14
NULL,不合理,2
物流,不给力,11
产品,一般般,1
电机,不是太强,1
快递,不敬业,1
价格,贵,51
价格,对得起,18
用着,舒服,12
NULL,太薄,19
NULL,刺鼻,16
塑料气味,很大,1
紧肤效果,不明显,1
NULL,平庸,1
感觉,刺痛,2
效果,不清楚,3
肌肤,不是敏感,1
物流,超快,4
发货速度,挺快,1
NULL,不适,37
头发,很干,9
NULL,不要迷恋,1
时间,太短,5
NULL,平衡,4
NULL,清透,3
毛孔,细致,1
时间,不对,1
使用,不行,1
NULL,不怎么好,20
设置,快捷,1
拨号,费劲,1
NULL,真皮,3
NULL,吃亏,3
验货,好,1
手感,很好,24
NULL,免费,8
NULL,不符,11
大小,不合适,5
味道,好,12
NULL,清爽,22
态度,不错,10
瓶盖,烂,1
配送,猛烈,1
NULL,难闻,13
购物,满意,64
总之,很棒,1
物流,迅速,1
画面,柔和,1
觉得,不错,29
感觉,没有清扬,1
去屑效果,不太好,1
NULL,好用,240
头皮屑,很多,1
安装师傅,细致,1
解释,假货,1
冰箱,坏,2
NULL,不理,19
介绍,强大,1
购物,很差,1
NULL,没有好,85
外观,漂亮,48
网购,失败,6
按键,不管用,1
机器,脏,1
散发,慢,1
价钱,不值,19
东西,一般般,8
NULL,好看,28
送货,快,47
NULL,真品,20
NULL,太卡,3
小米手机,不行了,1
NULL,脏兮兮,4
标签,假,1
NULL,变型,3
时间,久,11
NULL,省时,2
感觉,干净,2
泡沫,丰富,13
NULL,滑滑的,12
NULL,麻烦,76
NULL,遗憾,24
物流,可以,6
味道,一般,13
配送服务,垃圾,1
NULL,不不好,6
质感,很好,3
屏幕,清晰,12
反应,快,6
用着,流畅,1
礼品,不少,1
功能,很棒,1
味道,淡淡的,11
NULL,不油,36
NULL,仿冒,2
香味,刺鼻,4
包装,简单,15
包装盒,认真,1
收费,标准,1
购物经历,恶心,1
服务态度,超差,1
服务,差,10
NULL,随便,20
实物,不符,5
NULL,不是一般,12
NULL,好东西,17
洗,不干净,26
看起来,高大上,2
NULL,没话说,6
oppo,好用,1
NULL,不专业,1
态度,恶劣,8
价,便宜,2
拍照,很好,3
续航,不错,12
NULL,快,110
NULL,物有所值,28
NULL,使用方便,33
京东,好,6
NULL,棒,28
手机,很好,20
NULL,棒棒,1
NULL,很响,2
质量,还可以,38
看起来,不错,27
NULL,价廉物美,11
wifi,垃圾,1
安装,容易,4
信息,还可以,1
NULL,物美价廉,58
壶,很大,1
裤子,很好,1
穿着,舒服,10
产品,差,1
NULL,忽悠,17
快递速度,不敢恭维,1
快递,不行,4
音效,便宜,1
感觉,可以,7
店,好用,1
看起来,漂亮,2
NULL,时尚,8
服务态度,也好,4
NULL,方便携带,4
生意,红红火火,1
NULL,不会很重,1
店家,好评,1
宝贝,很薄,1
材质,不错,7
容量,足,1
NULL,有分量,4
NULL,给力,37
包装,坏,9
味道,喜欢,14
商品,假冒伪劣,2
NULL,痒,27
头皮,痒,4
体验,真实,1
安装师傅,用心,2
价格,合理,16
风力,不错,2
噪声,很大,3
按摩效果,一般,2
NULL,省电,11
洗,不带劲,1
动力,弱,1
空间,挺大,6
NULL,不想差,1
拍照,清晰,7
总体,满意,17
续航,还可以,7
显示效果,清晰,1
运行,很快,4
画面,细腻,2
像素,很高,2
东西,不错,163
图片,差,4
NULL,不贵,17
NULL,没异常,1
洗衣机,不错,4
电视,不错,17
清晰度,还好,1
物流,还好,2
态度,差,14
机型,挺好,1
书,挺好,5
NULL,不是静音,1
冷冻效果,很好,2
NULL,辛苦,11
质量,不咋滴,1
声音,清脆,2
NULL,粗心大意,2
问题,细心,1
送货师傅,和善,1
NULL,客气,2
煮鸡蛋,麻烦,1
东西,好用,4
购买,慎重,5
做工,差,14
发热,不错,1
清理,好,2
膜,裂痕,1
NULL,破碎,3
华为,大爱,1
手机,正版,1
反映,不错,2
味道,太假,1
产品,没有明显,1
商场,便宜,6
态度,不是很好,1
快递,差评,3
NULL,粘粘的,6
NULL,不起泡,2
手,不敢不用说,1
商品,假货,1
梳子,不错,2
NULL,容易,89
货,垃圾,13
NULL,可爱,24
蒸蛋,很快,1
色泽,很好,2
开机速度,很快,1
性价比,挺高,8
售后人员,充分,1
NULL,没干净,2
NULL,细心,6
成色,一般,1
后味,凑合,1
图片,好,8
NULL,郁闷,67
网,贵,1
化妆水,不错,1
用着,方便,13
NULL,很快,59
价格,值得,3
看着,清楚,4
NULL,棒棒哒,13
NULL,很久,32
NULL,上好,1
画质,清晰,8
感觉,不怎么正宗,1
皮肤,过敏,1
使用,不过敏,1
NULL,正规,4
碧欧泉,正规,1
效果,明显,12
漆,有问题,1
积木,好,1
出水,流畅,1
笔芯,很好,1
头发,次,1
掉色,严重,8
卖家,及时,2
售后服务,棒,1
大小,正好,9
瓶,好,2
音效,不怎么样,1
效果,一般般,4
摄像头,差,1
电话,惊喜,1
NULL,惊喜,9
性价比,太高,2
觉得,喜欢,1
京东,放心,4
电话,费,1
体制,不是过敏,1
大品牌,准,1
情况,还行,1
看起来,很低,1
材质,柔软,1
补水效果,欠佳,1
吸收,保证,1
皮肤,紧绷,2
皮肤,紧致,2
精华液,不是很多,1
品牌,很多,1
用着,好,6
布料,不是密实,1
做工,可以,2
NULL,不准,23
钢化膜,实惠,1
NULL,淡淡的,12
电视效果,很好,1
服务态度,到位,1
包装,不错,33
NULL,没合算,1
外观,时尚,5
画质,没得说,1
包装,差,13
NULL,不正规,1
包装,碎,3
看着,闹心,2
东西,正品,14
NULL,不靠谱,10
包,不全,1
眼睛,模糊,1
功能,不错,3
营养,适合,1
NULL,环保,7
NULL,很薄,26
NULL,不是正品,29
购买,好,2
材质,不行,2
外观,一般,3
尺寸,发错,1
NULL,不是很好,48
NULL,笨重,4
珠子,不容易,1
NULL,烂,47
尺寸,错,1
外观,不错,38
NULL,秀气,1
NULL,小了点,18
要求,不高,6
NULL,不难,2
用起来,方便,23
觉得,不舒服,2
NULL,快速,7
包装,有问题,2
喷嘴,坏掉,1
质量,可以,24
暖宝,不好,1
NULL,迷糊,1
头发,长,2
齿子,太软,1
感觉,不是舒服,2
NULL,梳不透,2
NULL,不大适合,1
NULL,不是湿润,1
NULL,偏干,3
保湿效果,挺好,2
吸力,明显,1
边缘,很多,1
NULL,不干,9
安装,专业,1
生产日期,太久,2
包装,旧,4
制冷效果,很好,9
客服,很好,7
服务态度,很好,35
容量,适合,1
价位,不值,5
NULL,久,34
老板,好评,1
NULL,犹豫,10
价格,给力,4
快递速度,给力,3
物流,挺快,13
味道,很重,10
NULL,亲民,1
物流,超赞,2
NULL,好烦,2
显示,无卡,1
NULL,难吃,15
感觉,滑滑的,2
开机时间,长,1
电视,清晰,17
NULL,新,38
主板,坏,2
NULL,温和,14
牌子,喜欢,5
像素,清晰,3
NULL,很大,43
手机,喜欢,3
京东,喜欢,8
NULL,透明,17
宝贝,可爱,1
能力,不怎么好,1
vivo,爱不释手,1
价位,划算,1
像素,满意,1
vivo,正品,1
卖家,也好,1
电视,喜欢,1
电视柜,小了点,1
电视品质,好,1
效果,很好,59
NULL,罕见,1
亚马逊,不会欺骗,1
东西,不好不坏,1
小电器,很好,1
东东,不错,13
写字,很棒,1
厚度,挺厚,1
情况,很多,1
NULL,旧,29
气味,清晰,1
商品,不错,22
质量,不怎么好,10
东西,便宜,8
结果,坏,2
东西,贵,4
NULL,通用,6
NULL,低,11
NULL,严重,62
快递,不错,8
商品,给力,3
NULL,厚,47
膜,型,2
颜色,不对,10
东西,很小,3
风力,很小,4
态度,很好,28
看着,挺大,2
气味,难闻,4
售后,正品,1
NULL,推荐,123
保修,可以,1
NULL,值得,140
密封,不太好,1
效果,好,47
料子,不好,1
机子,重,1
声音,轻,2
包装,简陋,21
NULL,看不出,5
味道,很大,22
盒子,坏,5
包装,不差,1
NULL,错,27
物流小哥,给力,2
质量,不行,14
解释,牵强,1
感觉,不怎么好,2
NULL,能用,80
送货安装,及时,3
屏幕,裂开,1
客服服务,好,4
服务,到位,3
NULL,不多,21
包装,廉价,1
音质,不好,7
网购,久,1
NULL,不是真皮,1
海尔,牛,1
冰箱,新,3
焊接,不牢,1
NULL,本来假,1
NULL,泄露,3
拍照,nice,1
NULL,清晰,51
NULL,满分,11
NULL,没什么满意,1
NULL,专业,13
海飞丝,好,1
广告,推荐,1
广告,坑爹,1
护发素,不咋地,1
NULL,坑人,28
反应,很快,4
电视,挺大,8
东西,很好,44
专柜,便宜,5
NULL,没好,18
NULL,红点,2
NULL,不行,70
服务,太差,16
快递员,可惜,1
速度,不错,4
NULL,不容易,17
NULL,中评,7
商品,没有问题,1
质感,好,5
NULL,省事,7
规格,好,1
客服态度,超好,2
刀把,不好,1
重量,偏轻,2
NULL,太贵,33
差距,蛮大,2
理想,不怎么样,1
旋钮,不是很好,1
东西,不好用,6
NULL,五星,11
制冷,很快,5
NULL,无话可说,3
配送员,辛苦,1
冰箱,喜欢,3
到货,很高,2
用起来,还好,5
颜色,喜欢,11
NULL,不太好,46
开裂,自然,1
NULL,愉快,4
购物,很坑,1
包装,很强,1
快递,差,4
实体店,便宜,16
设计,不太好,3
NULL,简单,39
NULL,过于,5
NULL,信赖,82
味道,太重,3
雨刮,很好,1
痕迹,干净,2
客服,贴心,4
回答,很快,2
NULL,表扬,7
做工,精致,15
网购,满意,8
NULL,没有便宜,1
用着,不错,41
香味,可以,1
觉得,不是很好,2
效果,杠杠滴,1
NULL,干巴巴,2
NULL,卓越,85
NULL,差劲,25
包装,不少,1
退货,烦人,1
NULL,凑合,47
NULL,疼,23
头部,痒,1
NULL,挺快,11
NULL,超薄,9
过程,满意,2
视听效果,很好,1
色彩,逼真,1
设计,美观大方,1
NULL,二手,12
NULL,名不虚传,2
干皮,不适用,2
觉得,一般般,3
头屑,久,1
售后,不错,6
洗,还可以,1
价位,高,1
材料,极差,1
NULL,狗屁,4
底座,粗糙,1
电话,不错,1
NULL,凉快,5
号,正品,1
曲面效果,满意,1
快递速度,快,2
外观,上档次,2
感觉,实惠,1
NULL,不香,4
原装,不好用,1
电池,可以,3
NULL,暖手,1
发热,厉害,5
货,不满意,1
发货速度,超快,3
快递,不好,2
产品,很好,13
服务态度,满意,3
效果,还可以,14
亚马逊,信任,11
卖家,真实,1
发货,挺快,8
NULL,裂纹,5
购物体验,极差,1
NULL,无奈,12
感觉,被骗,11
孔位,严重,1
NULL,合适,61
充电器,不行,1
快递小哥,辛苦,3
NULL,不要犹豫,3
手机反应,很快,1
NULL,吵,7
物件,好,1
空调,满意,1
美的,不是满意,1
做工,不好,7
NULL,粗糙,27
快递速度,很快,2
冷冻,可以,1
感觉,腻腻的,1
感觉,很脏,3
NULL,可惜,40
NULL,型,13
总体,不错,34
国货,很多,1
乳液,好,1
NULL,很假,2
感觉,失望,6
觉得,干燥,1
感觉,糟糕,1
皮肤,难吸,1
NULL,洁面,3
皮肤,水润,1
肌肤,不错,1
图片,一致,5
容量,不满,1
肉,疼,2
相机,挺好,1
NULL,敏感,8
NULL,油腻,12
NULL,不占地方,8
天天快递,垃圾,1
洗,很干,14
态度,不好,9
送货速度,很快,10
NULL,不是可心,1
散热效果,不错,1
颜色,超高,1
NULL,大方,9
价格,划算,5
NULL,不是差评,2
觉得,不好用,1
NULL,不贴合,4
NULL,不影响,10
手机,纯粹,1
老人机,好评,1
NULL,好点,15
NULL,不给力,6
NULL,正宗,2
师傅,负责,2
NULL,有问题,28
电脑,过大,1
NULL,信任,18
购物,卓越,2
NULL,不敢假,2
NULL,过小,3
香味,不对,1
觉得,不是正品,2
封面,好看,1
洗,干净,21
物流,垃圾,6
物流,破,1
物流,卓越,1
肌肤,慎用,2
吸收,慢,4
香精味,重,1
洗衣服,很干,1
品牌,垃圾,1
吸汗,很滑,1
口红,不好,1
颜色,不好,9
快递小哥,不错,3
感觉,假货,14
面膜,厚,1
NULL,仔细,18
电源,正常,1
试机,好,1
配送,差错,1
面板,不亮,1
感觉,倒霉,1
觉得,贵,2
NULL,不舒服,48
NULL,烫手,7
声音,很大,11
购物,很好,2
皮肤,很糙,1
护肤品,可以,1
卡槽,坏,2
价格,不值,8
客服态度,牛逼,1
清洗,洁净,1
看起来,糊涂,1
NULL,太少,10
款式,时尚,3
NULL,不鲜艳,1
NULL,不怎么满意,3
色彩,厚,1
做工,好,11
退货,次货,1
声音,较小,5
香味,喜欢,12
NULL,漏出,6
床垫,不错,1
异味,满意,1
颜色,漂亮,10
穿上,舒服,4
电商,知名,1
京东,堕落,1
NULL,不智能,2
NULL,必备,8
NULL,智能,9
NULL,努力,8
魅族,喜欢,1
配置,不错,1
NULL,高清,10
NULL,次品,24
盒子,脏,2
NULL,便宜没好货,33
型号,对不上,1
NULL,白买,5
网速,不错,1
质量,保障,3
运行速度,快,7
问题,很多,4
拍照,好看,1
玩游戏,可以,1
卖家,不错,1
回答,耐心,2
总体,喜欢,1
色彩,好,4
NULL,很棒,15
激活时间,短,1
NULL,没事,4
NULL,不持久,4
安装师傅,热情,2
亚马逊,假货,7
态度,很棒,1
商品,垃圾,3
NULL,良心,5
退货,不喜欢,2
NULL,合理,5
NULL,受潮,1
鞋子,旧,2
京东,错,1
购物,不爽,2
感觉,还行,31
物流,很慢,9
NULL,便宜货,9
商品,次品,1
售后,超慢,2
NULL,不是喜欢,18
NULL,过期,34
感觉,干,8
感觉,快,1
透明度,好,1
颜色,很好,6
NULL,没有好吃,1
感觉,贵,11
头发,烫,2
NULL,够用,27
性价比,不错,24
东西,还好,6
粘性,很差,1
内衣,好东西,1
钢笔,配不上,1
NULL,纠结,4
NULL,不有用,1
亮肤,没有明显,1
价格,公道,5
香气,不错,1
购物,挺好,2
味道,好闻,9
售后,迅速,1
商家,搭理,1
质量,过硬,3
售后,很棒,1
发热,严重,5
后盖,碎,1
小米,还可以,1
边框,严重,2
音量键,松动,1
NULL,有用,18
味道,怪怪的,10
颜色,干净,2
产品,喜欢,6
看上去,不错,10
续航,杠杠的,1
整体感觉,一般,1
看起来,low,1
NULL,丑,5
松下,好用,1
NULL,美中不足,10
NULL,漂亮,61
电视,好,7
清晰度,高,11
发货速度,很快,12
电视外形,漂亮,1
智能操作,简便,1
购买,方便,3
购物体验,太差,1
NULL,本来假货,1
快递电话,好大,1
客服态度,好,4
手,卡,1
电视,满意,5
服务,不好,4
NULL,不咋地,13
工作,到位,2
产品,没什么可以,1
多芬,普通,1
物流速度,慢,6
款式,喜欢,3
价格,差不多,10
快递,不给力,7
NULL,足,5
手,烫,2
外面,烫手,2
NULL,倒霉,8
运费,不理,1
价格,小贵,11
NULL,脏,21
NULL,开心,30
NULL,耐用,23
外观,好看,9
发热量,高,1
留言,卡,1
读盘,很好,1
感觉,油油的,2
定型效果,不太好,1
味道,古怪,1
京东,快,4
酒质,不错,1
NULL,锋利,9
NULL,不少,33
洗得,很干,9
质量,可靠,3
松下,正品,1
衣服,不损伤,1
鞋,不好,2
洗衣机,还好,1
售后服务,差,3
支架,变形,1
包装,新,8
服务,不错,12
皮,薄,1
包装,完好,18
NULL,不漏,1
NULL,苦味,1
味,最好,1
飞利浦,正好,1
NULL,中看,2
耳机,不咋的,1
感觉,不好用,4
面料,硬,2
NULL,冒充,1
感觉,不结实,2
橡胶,薄,1
气量,还行,1
NULL,超好,3
牙刷,划算,1
NULL,没有清爽,1
喷嘴,蛮大,1
问题,快,1
画质,还行,2
看着,不错,33
NULL,很滑,2
NULL,很干,32
吸收,很快,8
老板,很好,3
快递,好,6
感觉,不太好,16
NULL,伤心,28
密封,不严密,1
NULL,不能信任,1
图片,漂亮,3
东西,挺好,17
味道,清新,5
NULL,高大,4
NULL,高速,3
夜光功能,不错,1
NULL,方便实用,10
NULL,清楚,22
声音,不大挺干,1
量,很多,1
NULL,费劲,10
字迹,粘连,1
NULL,变色,4
NULL,不清晰,4
字,看不清,1
电池,不耐用,15
东西,垃圾,25
NULL,蓬松,8
头屑,干,1
清晰度,很好,2
NULL,功能齐全,7
外观,还可以,8
用起来,不错,36
物品,一般,1
发货,很慢,6
速度,没有快,2
发质,丝滑,1
感觉,柔软,1
感觉,不是合适,1
NULL,可靠,2
NULL,不推荐购买,17
感觉,还好,11
电量,充足,2
切换,卡顿,1
清洁,麻烦,1
NULL,没有还好,2
表带,硬,2
问题,还好,2
商品,不好,4
退货,麻烦,17
京东,不咋的,1
内屏,坏,1
NULL,不好吃,13
NULL,可怕,6
东西,二手,1
看着,高大上,1
视频,清晰,3
觉得,超值,1
服务,很赞,1
大品牌,值得,6
NULL,不行了,19
NULL,轻,19
NULL,无效,2
感觉,没有紧绷,1
质量,便宜,1
扇子,破,1
服务态度,差劲,1
密封条,拆过,1
用着,挺好,10
漏水,严重,4
退款,及时,1
NULL,本来喜欢,1
书,喜欢,7
感觉,挺大,1
体验,满意,2
客服,太差,2
NULL,漏发,2
NULL,good,5
书籍,开封,1
手机,可以,6
手法,不对,1
色彩,清晰,2
电视,漂亮,2
感觉,亏了,2
总之,差评,1
NULL,龟速,1
冷气,很好,1
音效,很棒,1
卖家,很好,8
外观,大气,11
NULL,静音,18
NULL,上档次,11
料子,还可以,1
NULL,夸张,10
小米,太差,1
味道,重,9
购物,不愉快,10
货物,可以,3
质量,烂,3
卖家,不负责,2
NULL,不是简单,1
份量,普通,1
床,够用,1
NULL,凉爽,4
风扇,差不多,2
冰箱,还可以,3
质量,很棒,2
音质,很好,2
京东,值得,7
空间,小了点,1
包装,破,10
安装,很快,9
冰箱,满意,5
用着,不踏实,1
音响,不错,2
NULL,足够,17
物流人员,表扬,1
使用,适合,14
NULL,好玩,4
发质,较干,1
发质,差不多,1
润发乳,不是适合,1
清洁力,不错,1
价格,还好,3
性能,不错,8
手机颜值,不错,2
续航能力,不错,1
指纹解锁,灵敏,1
手机,挺棒,1
NULL,费事,3
服务,热情,4
纸巾,还可以,2
鞋,刺鼻,1
货,不好,2
NULL,渣,14
快递,引以为豪,1
做工,不能细致,1
NULL,火大,3
NULL,不想老实,1
手,容易,2
卖家发货,拖沓,1
送货,半死不活,1
荣耀,快,1
洗,很慢,1
购物,愉快,14
介绍,不错,1
感觉,好,27
NULL,有噪音,3
京东,假,1
NULL,没薄,1
洗,痒,4
效果,不是很好,6
玩游戏,不行,1
手机,烦死,1
NULL,后悔,85
运行,流畅,16
体验,很好,1
NULL,很短,2
NULL,不要短,1
物流,满意,2
评价,没有可以,1
感觉,不行,1
NULL,不正品,18
卖家,良心,2
容量,很大,4
NULL,强,7
味道,淡,8
充电速度,慢,2
线,很长,2
NULL,慎重,17
东西,全新,1
包装,不满,1
蒸蛋羹,完美,1
米饭,可以,1
快递公司,慢,1
洗,不好穿,1
裤腿,很短,1
身体,痒,1
东西,明显,2
做工,糙,3
表面,粗糙,3
NULL,不如地摊货,2
看着,还行,11
质量,一般般,22
NULL,纯正,1
毛刺,很多,1
NULL,太久,5
运行速度,满意,1
电脑,漂亮,2
开机速度,快,1
纸张,薄,3
质量,不如好,1
颜色,不正,4
货,保证,1
包装,过敏,1
购物,失望,14
精华,超多,1
NULL,服帖,1
NULL,不要划算,1
面膜纸,很轻,1
空间,还可以,1
玩具,挺好,1
煮蛋,方便,6
大小,好,5
包装,也好,3
NULL,不如好,5
东西,不容易脏,1
用起来,顺手,2
NULL,二手货,10
NULL,推荐购买,15
NULL,幌子,2
NULL,没什么还好,1
外包装,正品,1
外包装盒,变形,1
内核,松动,1
充电,坏,1
NULL,正常,39
配件,挺好,1
NULL,小贵,18
人员态度,太差,1
货,差,2
NULL,太假,8
印刷质量,差,2
喷嘴,正品,1
NULL,光润,1
感觉,不如地摊货,1
看上去,还可以,2
手机,容易,2
壳,滑,1
包装,挺好,13
邮费,贵,1
觉得,正常,1
肤色,可以,1
NULL,无法正品,2
效果,差,6
头发,很痒,1
产品,简陋,1
老板,不少,1
NULL,不耐用,13
网购,坏,2
NULL,小巧玲珑,8
售后服务,很好,2
包装,完美,4
NULL,好喝,2
车衣,还行,1
卖家,不行,1
发货,发错,1
NULL,高档,4
做工,细致,3
看上去,耐用,1
材料,好,4
手,喜欢,1
觉得,失望,3
NULL,模糊,6
购物,很长,1
瓶身,高,1
高度,假冒,1
字体,粗大,1
味道,明显,1
感觉,油腻,5
NULL,不清爽,6
NULL,充不了,9
小米,好,2
NULL,符合,6
做工,粗糙,45
灯,坏,3
服务态度,不好,7
NULL,霸道,1
速度,慢,25
碳纤维膜,棒,1
宝贝,不错,16
空间,刚好,1
NULL,不有点用,1
配件,太差,1
机子,正版,1
拍照,差不多,1
续航,差不多,1
感觉,没有好,5
款式,还可以,2
屏膜,不灵,1
位置,对不上,1
NULL,不滋润,11
价格,满意,4
NULL,不是清楚,5
冷冻,好,1
试用,满意,2
结果,失望,5
产品,正品,8
NULL,全新,17
气味,重,2
壳子,不好,1
理想,丰满,1
NULL,骨感,1
物流,龟速,2
NULL,响,15
客服,不理,5
总体,好评,2
送货,慢,19
头发,轻松,1
买家,细心,1
价,好评,1
宣传,夸张,1
屁股,不凉快,1
包装,不给力,2
防晒效果,不是很好,1
客服态度,蛮好,1
安装师傅,不错,2
海信,不错,1
东东,不靠谱,1
效果,很棒,1
科龙,信任,1
NULL,不是差,2
水果,最好,1
NULL,够大,13
耳朵,疼,8
盖子,坏,5
购物,差,6
费列罗,过期,1
NULL,没有黑屏,1
变频空调,超值,1
制暖,强劲,1
NULL,挺大,7
态度,恶心,1
评价,迷惑,1
打印效果,不错,1
品牌,值得,4
外观,适合,1
总之,垃圾,3
电饭煲,差,1
电饭煲,垃圾,1
煮饭时间,长,1
京东,好评,1
原价,好样,1
商品,正常,1
质量,也好,3
单洗,很干,1
声音,略大,1
店家,一级棒,1
赠品,给力,2
味道,很好,18
NULL,超值,21
用起来,舒服,6
指纹,不要完美,1
生意,好,1
